"Letöltés idõpontja";"2017.04.21. 17:17"
"Alap neve:";"Aegon Tempó Allegro 10 Alapokba Fektetõ Részalap"
"Befektetési sorozat megjelölése:";""
"Befektetési jegy devizaneme:";"HUF"
"Kategória:";"Dinamikus"
"Földrajzi kitettség:";"Globális"
"Devizális kitettség:";""
"Egyéb jellemzõ kitettség:";""
"Hozam/kockázat mutató:";"0"
"Bef. politika rövid leírása:";""
"Alap típusa:";"Nyilvános nyíltvégû"
"Alap fajtája:";"Alapok alapja"
"Alap indulási dátuma:";"2014/10/27"
"Alapkezelõ:";"AEGON Magyarország Befektetési Alapkezelõ Zrt."
"Letétkezelõ:";"UniCredit Bank Hungary Zrt."
"1 éves szórás:";"5,31%"
"5 éves szórás:";""
"Dátum";"Árfolyam";"NEÉ";"Kifizetett hozam";"Napi befjegy. forgalom";"Napi befjegy. forgalom változás(%)";"3 hónapos hozam";"6 hónapos hozam";"1 éves hozam";"3 éves hozam";"5 éves hozam";"10 éves hozam"
"2016/12/09";"1,064679";"121130129";"0";"273543,19";"0,23%";"4,52%";"5,65%";"5,1%";"";"";""
"2016/12/08";"1,05766";"120059827";"0";"61933,66";"0,05%";"2,94%";"4,76%";"4,12%";"";"";""
"2016/12/07";"1,05237";"119397711";"0";"331647,48";"0,28%";"2,19%";"4,22%";"3,1%";"";"";""
"2016/12/06";"1,048377";"118614292";"0";"10965,51";"0,01%";"1,89%";"4,02%";"2,6%";"";"";""
"2016/12/05";"1,046395";"118379102";"0";"-84,73";"-0%";"2,06%";"3,57%";"2,4%";"";"";""
"2016/12/02";"1,041692";"117847134";"0";"-131499,43";"-0,11%";"1,69%";"3,19%";"0,78%";"";"";""
"2016/12/01";"1,04044";"117836836";"0";"-742599,39";"-0,63%";"2,08%";"3,03%";"0,47%";"";"";""
"2016/11/30";"1,037541";"118249035";"0";"-24,94";"-0%";"1,76%";"2,25%";"0,21%";"";"";""
"2016/11/29";"1,036319";"118109788";"0";"202973,37";"0,17%";"1,78%";"2,32%";"0,03%";"";"";""
"2016/11/28";"1,033269";"117559802";"0";"16409,74";"0,01%";"1,65%";"2,02%";"-0,26%";"";"";""
"2016/11/25";"1,035782";"117829268";"0";"151819,83";"0,13%";"1,92%";"2,32%";"-0,27%";"";"";""
"2016/11/24";"1,037131";"117830711";"0";"517836,78";"0,44%";"1,95%";"2,55%";"-0,04%";"";"";""
"2016/11/23";"1,032859";"116829656";"0";"30259,28";"0,03%";"1,45%";"2,74%";"-0,84%";"";"";""
"2016/11/22";"1,031319";"116625248";"0";"232067,9";"0,2%";"1,41%";"2,57%";"-0,92%";"";"";""
"2016/11/21";"1,02934";"116169833";"0";"55652,85";"0,05%";"1,11%";"2,38%";"-1,11%";"";"";""
"2016/11/18";"1,029039";"116080226";"0";"46971,93";"0,04%";"0,89%";"2,38%";"-1,05%";"";"";""
"2016/11/17";"1,028127";"115930418";"0";"824119,73";"0,72%";"0,84%";"2,44%";"-1,16%";"";"";""
"2016/11/16";"1,028063";"115099133";"0";"1014787,11";"0,89%";"0,75%";"2,4%";"-0,63%";"";"";""
"2016/11/15";"1,027489";"114020649";"0";"44798,47";"0,04%";"0,34%";"2,34%";"-0,69%";"";"";""
"2016/11/14";"1,02563";"113769638";"0";"448347,69";"0,4%";"0,24%";"2,15%";"-0,87%";"";"";""
"2016/11/11";"1,025754";"113334991";"0";"125655,28";"0,11%";"0,21%";"2,16%";"-1,25%";"";"";""
"2016/11/10";"1,025316";"113160995";"0";"118798,17";"0,11%";"0,35%";"1,87%";"-1,43%";"";"";""
"2016/11/09";"1,019924";"112447723";"0";"-465502,86";"-0,41%";"-0,35%";"1,66%";"-2,16%";"";"";""
"2016/11/08";"1,019903";"112910901";"0";"185822,15";"0,17%";"-0,19%";"2,02%";"-2,18%";"";"";""
"2016/11/07";"1,016924";"112395824";"0";"-4485773,94";"-3,86%";"-0,25%";"1,72%";"-2,46%";"";"";""
"2016/11/04";"1,011576";"116266918";"0";"10434,06";"0,01%";"-0,55%";"1,21%";"-3,35%";"";"";""
"2016/11/03";"1,016433";"116814680";"0";"-350009,02";"-0,3%";"0,38%";"1,56%";"-2,45%";"";"";""
"2016/11/02";"1,016481";"117170222";"0";"-129185,61";"-0,11%";"0,25%";"0,69%";"-2,18%";"";"";""
"2016/10/28";"1,031937";"119082992";"0";"85085,76";"0,07%";"1,21%";"1,66%";"-0,23%";"";"";""
"2016/10/27";"1,032425";"119054180";"0";"-189297,19";"-0,16%";"0,88%";"1,44%";"-0,08%";"";"";""
"2016/10/26";"1,031903";"119183187";"0";"41918,34";"0,04%";"0,91%";"1,28%";"-0,26%";"";"";""
"2016/10/25";"1,033507";"119326463";"0";"171839,12";"0,14%";"1,04%";"1,72%";"0,54%";"";"";""
"2016/10/24";"1,033895";"119199357";"0";"31589,23";"0,03%";"1,04%";"1,56%";"0,57%";"";"";""
"2016/10/21";"1,030187";"118740380";"0";"34724,72";"0,03%";"0,58%";"1,14%";"0,84%";"";"";""
"2016/10/20";"1,027084";"118348105";"0";"158632,55";"0,13%";"0,29%";"0,92%";"0,35%";"";"";""
"2016/10/19";"1,02484";"117931249";"0";"18533,9";"0,02%";"0,26%";"0,53%";"0,2%";"";"";""
"2016/10/18";"1,022117";"117599421";"0";"186084,64";"0,16%";"-0,07%";"0,43%";"-0,1%";"";"";""
"2016/10/17";"1,017658";"116901119";"0";"1194028,44";"1,03%";"-0,78%";"0,05%";"-0,53%";"";"";""
"2016/10/14";"1,016622";"115589298";"0";"1035279,18";"0,91%";"-0,75%";"-0,09%";"-0,32%";"";"";""
"2016/10/13";"1,015173";"114390744";"0";"61371,22";"0,05%";"-0,69%";"-0,07%";"-0,49%";"";"";""
"2016/10/12";"1,018517";"114705976";"0";"259343,22";"0,23%";"-0,24%";"0,9%";"-0,6%";"";"";""
"2016/10/11";"1,017001";"114276286";"0";"329978,01";"0,29%";"-0,26%";"0,76%";"-1,01%";"";"";""
"2016/10/10";"1,019291";"114202883";"0";"68383,08";"0,06%";"0,4%";"0,99%";"-0,78%";"";"";""
"2016/10/07";"1,017491";"113932946";"0";"104954,41";"0,09%";"0,26%";"1,04%";"-0,61%";"";"";""
"2016/10/06";"1,019515";"114054419";"0";"13175,68";"0,01%";"0,48%";"0,86%";"0,12%";"";"";""
"2016/10/05";"1,020209";"114118873";"0";"243666,45";"0,21%";"0,52%";"1,06%";"0,46%";"";"";""
"2016/10/04";"1,022418";"114121774";"0";"-553198,86";"-0,48%";"0,58%";"0,82%";"1,29%";"";"";""
"2016/10/03";"1,020158";"114421490";"0";"-309570,13";"-0,27%";"0,3%";"0,67%";"1,07%";"";"";""
"2016/09/30";"1,019453";"114651773";"0";"123535,87";"0,11%";"0,59%";"0,24%";"1,26%";"";"";""
"2016/09/29";"1,018808";"114455776";"0";"52657,23";"0,05%";"0,63%";"0,44%";"1,51%";"";"";""
"2016/09/28";"1,018455";"114363480";"0";"97829,63";"0,09%";"1,09%";"0,6%";"1,43%";"";"";""
"2016/09/27";"1,014742";"113849070";"0";"125258,16";"0,11%";"1,4%";"0,23%";"0,47%";"";"";""
